ssl_interlog_time_q1,ssl_interlog_time_q2,ssl_interlog_time_q3,ssl_interlog_time_q4,ssl_interlog_time_q5,mean_interlog_time_ssl_interlog_time,std_interlog_time_ssl_interlog_time,ssl_interlog_key,base_key
36.0,3.0,1.0,0.0,0.0,25.30075,0.0,7837,4836
50.0,3.0,1.0,0.0,0.0,18.809944444444444,0.0,15863,4837
34.0,1.0,1.0,0.0,0.0,17.136416666666662,0.0,14685,4838
27.0,1.0,1.0,0.0,0.0,19.287655172413793,0.0,18687,4839
28.0,1.0,1.0,0.0,0.0,18.632299999999997,0.0,2982,4840
21.0,1.0,0.0,0.0,0.0,9.739909090909089,0.0,15783,4841
24.0,1.0,0.0,0.0,0.0,8.51904,0.0,15865,4842
8.0,1.0,0.0,0.0,0.0,23.111555555555555,0.0,2723,4843
33.0,3.0,0.0,0.0,0.0,14.795472222222221,0.0,18927,4844
33.0,3.0,0.0,0.0,0.0,14.795472222222221,0.0,1712,4845
31.0,3.0,0.0,0.0,0.0,15.643176470588234,0.0,486,4846
34.0,3.0,0.0,0.0,0.0,14.41937837837838,0.0,15618,4847
57.0,3.0,0.0,0.0,0.0,13.346533333333333,0.0,14536,4848
235.0,4.0,0.0,0.0,0.0,5.584677824267783,0.0,3527,4849
288.0,3.0,0.0,0.0,0.0,5.207501718213058,0.0,5893,4850
318.0,5.0,0.0,0.0,0.0,6.393201238390093,0.0,997,4851
314.0,5.0,0.0,0.0,0.0,6.467830721003136,0.0,11379,4852
295.0,4.0,1.0,0.0,0.0,6.4639299999999995,0.0,19555,4853
129.0,4.0,1.0,0.0,0.0,13.870164179104478,0.0,15161,4854
67.0,3.0,1.0,0.0,0.0,20.779985915492958,0.0,18970,4855
40.0,3.0,1.0,0.0,0.0,28.96734090909091,0.0,17477,4856
40.0,3.0,1.0,1.0,0.0,36.909488888888895,0.0,3022,4857
41.0,4.0,1.0,1.0,0.0,39.02857446808511,0.0,10689,4858
40.0,4.0,0.0,1.0,0.0,35.456799999999994,0.0,12687,4859
41.0,4.0,0.0,1.0,0.0,30.434999999999995,0.0,14792,4860
48.0,5.0,0.0,1.0,0.0,31.246796296296296,0.0,17939,4861
79.0,3.0,0.0,1.0,0.0,17.82333734939759,0.0,16026,4862
90.0,4.0,0.0,0.0,0.0,13.571776595744682,0.0,1667,4863
113.0,3.0,0.0,0.0,0.0,12.70516379310345,0.0,444,4864
168.0,4.0,0.0,0.0,0.0,10.546319767441862,0.0,7052,4865
172.0,3.0,0.0,0.0,0.0,11.126914285714285,0.0,3122,4866
173.0,2.0,1.0,0.0,0.0,11.714812499999999,0.0,1953,4867
153.0,3.0,1.0,0.0,0.0,15.199796178343945,0.0,14224,4868
226.0,3.0,1.0,0.0,0.0,11.445691304347827,0.0,8641,4869
245.0,4.0,1.0,0.0,0.0,10.922531999999999,0.0,7226,4870
192.0,3.0,1.0,0.0,0.0,13.015862244897958,0.0,1694,4871
180.0,3.0,1.0,0.0,0.0,11.74266304347826,0.0,18597,4872
181.0,4.0,0.0,0.0,0.0,11.346767567567568,0.0,2753,4873
172.0,3.0,0.0,1.0,0.0,11.89652840909091,0.0,18246,4874
102.0,3.0,0.0,1.0,0.0,19.763339622641507,0.0,2045,4875
82.0,2.0,0.0,2.0,0.0,25.515755813953493,0.0,2620,4876
96.0,2.0,1.0,2.0,0.0,22.57654455445545,0.0,17752,4877
93.0,2.0,1.0,3.0,0.0,27.72539393939394,0.0,18708,4878
90.0,1.0,1.0,3.0,0.0,27.216715789473685,0.0,7076,4879
86.0,2.0,1.0,3.0,0.0,29.024,0.0,17397,4880
83.0,2.0,1.0,3.0,0.0,29.49456179775281,0.0,19562,4881
62.0,2.0,1.0,2.0,0.0,30.696134328358216,0.0,7595,4882
44.0,2.0,0.0,2.0,0.0,38.492,0.0,8789,4883
42.0,2.0,0.0,1.0,0.0,30.72057777777778,0.0,2295,4884
20.0,2.0,0.0,1.0,0.0,46.920913043478265,0.0,8117,4885
19.0,1.0,0.0,0.0,0.0,26.727400000000006,0.0,14010,4886
8.0,0.0,0.0,0.0,0.0,18.7125,0.0,16729,4887
6.0,0.0,0.0,0.0,0.0,24.840333333333337,0.0,6145,4888
19.0,0.0,0.0,0.0,0.0,5.626842105263158,0.0,11679,4889
34.0,0.0,1.0,0.0,0.0,15.412600000000001,0.0,10578,4890
43.0,1.0,1.0,0.0,0.0,22.559111111111115,0.0,6515,4891
93.0,2.0,1.0,0.0,0.0,13.768489583333334,0.0,19496,4892
173.0,2.0,2.0,0.0,0.0,10.654485875706216,0.0,3373,4893
306.0,2.0,2.0,0.0,0.0,7.863522580645161,0.0,2756,4894
290.0,3.0,2.0,0.0,0.0,8.546369491525423,0.0,16053,4895
281.0,4.0,1.0,0.0,0.0,8.292825174825175,0.0,12373,4896
286.0,5.0,1.0,0.0,0.0,7.605712328767123,0.0,2811,4897
241.0,4.0,1.0,0.0,0.0,8.051552845528455,0.0,18612,4898
163.0,4.0,0.0,0.0,0.0,8.499820359281436,0.0,14005,4899
42.0,5.0,0.0,0.0,0.0,23.759680851063834,0.0,6740,4900
45.0,4.0,1.0,0.0,0.0,25.38708,0.0,17461,4901
46.0,3.0,2.0,0.0,0.0,25.540843137254907,0.0,14736,4902
63.0,3.0,2.0,0.0,0.0,21.427014705882353,0.0,6064,4903
60.0,4.0,2.0,0.0,0.0,25.16387878787879,0.0,11005,4904
66.0,4.0,2.0,0.0,0.0,25.56319444444445,0.0,15762,4905
62.0,3.0,3.0,0.0,0.0,27.1157205882353,0.0,15689,4906
88.0,3.0,2.0,0.0,0.0,20.665483870967744,0.0,17998,4907
219.0,4.0,1.0,0.0,0.0,9.342517857142857,0.0,6308,4908
549.0,2.0,1.0,0.0,0.0,3.85193115942029,0.0,11718,4909
551.0,1.0,1.0,1.0,0.0,4.152792418772563,0.0,3283,4910
543.0,1.0,2.0,1.0,0.0,4.480297989031079,0.0,19802,4911
540.0,1.0,1.0,1.0,1.0,4.91725919117647,0.0,9456,4912
508.0,1.0,1.0,1.0,1.0,4.40219140625,0.0,4100,4913
372.0,0.0,1.0,1.0,1.0,4.714848000000001,0.0,9171,4914
11.0,0.0,1.0,1.0,1.0,89.6595,0.0,15021,4915
7.0,0.0,1.0,0.0,1.0,90.07155555555556,0.0,6825,4916
8.0,0.0,0.0,0.0,1.0,53.43766666666667,0.0,5296,4917
345.0,0.0,0.0,0.0,0.0,0.35983768115942033,0.0,19837,4918
627.0,0.0,0.0,0.0,0.0,0.8123859649122807,0.0,7709,4919
625.0,0.0,0.0,0.0,0.0,0.8128912,0.0,19749,4920
625.0,0.0,0.0,0.0,0.0,0.8128912,0.0,17204,4921
624.0,0.0,0.0,0.0,0.0,0.8094471153846156,0.0,18643,4922
282.0,0.0,0.0,0.0,0.0,1.366035460992908,0.0,10464,4923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15164,4924
6.0,1.0,1.0,0.0,0.0,61.549875,0.0,17255,4925
35.0,1.0,2.0,0.0,0.0,21.824368421052633,0.0,10728,4926
60.0,1.0,2.0,0.0,0.0,14.710857142857138,0.0,179,4927
60.0,1.0,2.0,0.0,0.0,14.710857142857138,0.0,18445,4928
72.0,0.0,1.0,0.0,0.0,8.36321917808219,0.0,15704,4929
51.0,0.0,0.0,0.0,0.0,6.44307843137255,0.0,17313,4930
26.0,0.0,0.0,0.0,0.0,8.889961538461538,0.0,4679,4931
26.0,0.0,0.0,0.0,0.0,8.889961538461538,0.0,11986,4932
26.0,0.0,0.0,0.0,0.0,8.889961538461538,0.0,5324,4933
15.0,1.0,0.0,0.0,0.0,15.2890625,0.0,9841,4934
7.0,1.0,0.0,0.0,0.0,23.702,0.0,5699,4935
9.0,1.0,0.0,0.0,0.0,19.4133,0.0,8457,4936
9.0,1.0,0.0,0.0,0.0,19.4133,0.0,18195,4937
9.0,1.0,0.0,0.0,0.0,19.4133,0.0,2988,4938
8.0,1.0,1.0,0.0,0.0,49.9422,0.0,5694,4939
6.0,1.0,1.0,0.0,0.0,61.863125,0.0,17509,4940
6.0,1.0,1.0,0.0,0.0,61.863125,0.0,10101,4941
6.0,1.0,1.0,0.0,0.0,61.863125,0.0,9359,4942
2.0,0.0,0.0,0.0,0.0,0.579,0.0,43,4943
2.0,0.0,0.0,0.0,0.0,0.579,0.0,15045,4944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10339,4945
2.0,0.0,0.0,0.0,0.0,1.2435,0.0,3071,4946
3.0,0.0,0.0,0.0,0.0,0.8866666666666667,0.0,3288,4947
5.0,0.0,0.0,0.0,0.0,0.7942,0.0,1979,4948
12.0,1.0,0.0,0.0,0.0,14.335923076923079,0.0,18004,4949
10.0,1.0,0.0,0.0,0.0,16.71636363636364,0.0,3301,4950
20.0,1.0,0.0,0.0,0.0,9.533761904761905,0.0,19810,4951
18.0,1.0,0.0,0.0,0.0,10.468315789473683,0.0,4195,4952
11.0,0.0,0.0,0.0,0.0,1.500181818181818,0.0,2074,4953
14.0,0.0,0.0,0.0,0.0,1.4100714285714286,0.0,11957,4954
16.0,0.0,0.0,0.0,0.0,8.31075,0.0,12782,4955
7.0,0.0,1.0,0.0,0.0,44.67825,0.0,2682,4956
35.0,0.0,1.0,0.0,0.0,19.514777777777777,0.0,4993,4957
66.0,0.0,1.0,1.0,0.0,16.70110294117647,0.0,995,4958
77.0,0.0,1.0,1.0,0.0,14.55344303797468,0.0,12675,4959
91.0,1.0,1.0,1.0,0.0,15.630819148936167,0.0,13271,4960
89.0,1.0,1.0,1.0,0.0,14.739847826086953,0.0,12005,4961
87.0,1.0,0.0,1.0,0.0,12.529325842696629,0.0,18695,4962
59.0,1.0,0.0,1.0,0.0,12.623016393442626,0.0,6716,4963
28.0,1.0,0.0,0.0,0.0,11.615896551724138,0.0,6220,4964
17.0,1.0,0.0,0.0,0.0,17.934111111111108,0.0,3989,4965
5.0,0.0,0.0,0.0,0.0,14.414600000000002,0.0,16535,4966
22.0,0.0,0.0,0.0,0.0,9.781954545454546,0.0,19874,4967
73.0,0.0,1.0,0.0,0.0,10.291013513513514,0.0,15210,4968
82.0,0.0,2.0,0.0,0.0,13.310678571428571,0.0,3449,4969
101.0,0.0,2.0,0.0,0.0,12.291466019417475,0.0,11140,4970
104.0,0.0,2.0,0.0,0.0,12.433141509433964,0.0,18176,4971
105.0,0.0,2.0,0.0,0.0,12.42007476635514,0.0,6876,4972
100.0,1.0,2.0,0.0,0.0,13.835689320388349,0.0,13735,4973
54.0,1.0,2.0,0.0,0.0,22.840771929824562,0.0,9239,4974
150.0,1.0,1.0,0.0,0.0,9.884401315789475,0.0,13559,4975
134.0,2.0,1.0,0.0,0.0,11.147109489051095,0.0,15418,4976
132.0,2.0,1.0,0.0,0.0,10.956548148148146,0.0,17414,4977
145.0,3.0,1.0,0.0,0.0,11.849315436241612,0.0,11448,4978
133.0,2.0,1.0,0.0,0.0,11.222720588235294,0.0,13552,4979
128.0,2.0,0.0,0.0,0.0,8.485461538461538,0.0,13698,4980
31.0,2.0,0.0,0.0,0.0,17.471030303030304,0.0,15173,4981
39.0,1.0,0.0,0.0,0.0,12.617075,0.0,17511,4982
50.0,1.0,0.0,0.0,0.0,11.387901960784314,0.0,2119,4983
42.0,1.0,0.0,0.0,0.0,13.445697674418604,0.0,2766,4984
45.0,1.0,0.0,0.0,0.0,14.577521739130436,0.0,927,4985
56.0,1.0,0.0,0.0,0.0,13.067017543859649,0.0,19403,4986
57.0,3.0,0.0,0.0,0.0,17.130133333333333,0.0,15461,4987
62.0,3.0,0.0,0.0,0.0,15.735000000000001,0.0,9113,4988
59.0,4.0,0.0,0.0,0.0,19.950761904761908,0.0,725,4989
54.0,3.0,0.0,1.0,0.0,23.048275862068966,0.0,306,4990
62.0,3.0,1.0,1.0,0.0,24.24619402985074,0.0,5431,4991
51.0,3.0,1.0,1.0,0.0,27.682875,0.0,12451,4992
50.0,1.0,1.0,1.0,0.0,23.374113207547175,0.0,17417,4993
40.0,1.0,1.0,1.0,0.0,28.549767441860467,0.0,6644,4994
31.0,0.0,1.0,1.0,0.0,27.68318181818182,0.0,5934,4995
51.0,2.0,1.0,0.0,0.0,18.574555555555555,0.0,1978,4996
69.0,3.0,0.0,0.0,0.0,12.890555555555558,0.0,4289,4997
69.0,3.0,0.0,0.0,0.0,12.890555555555558,0.0,18937,4998
61.0,3.0,0.0,0.0,0.0,14.469437499999998,0.0,14896,4999
55.0,3.0,0.0,0.0,0.0,14.508224137931032,0.0,19594,5000
55.0,3.0,0.0,0.0,0.0,14.508224137931032,0.0,11256,5001
29.0,1.0,0.0,0.0,0.0,10.172999999999998,0.0,10096,5002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16605,5003
5.0,0.0,1.0,0.0,0.0,59.521666666666654,0.0,13469,5004
7.0,0.0,1.0,0.0,0.0,57.460375,0.0,4342,5005
24.0,0.0,2.0,0.0,0.0,30.156384615384614,0.0,7417,5006
29.0,0.0,2.0,0.0,0.0,25.946580645161283,0.0,8950,5007
36.0,0.0,2.0,0.0,0.0,22.709526315789475,0.0,15269,5008
40.0,0.0,2.0,1.0,0.0,29.16739534883721,0.0,6971,5009
35.0,0.0,1.0,1.0,0.0,24.24508108108108,0.0,15303,5010
110.0,2.0,1.0,1.0,0.0,10.830850877192983,0.0,16108,5011
351.0,3.0,0.0,1.0,0.0,4.242374647887324,0.0,15590,5012
668.0,3.0,0.0,1.0,0.0,3.033525297619048,0.0,889,5013
673.0,4.0,0.0,1.0,0.0,3.44365191740413,0.0,3695,5014
688.0,4.0,0.0,0.0,0.0,2.8603395953757227,0.0,3065,5015
611.0,2.0,0.0,0.0,0.0,2.5108531810766723,0.0,19668,5016
363.0,1.0,0.0,0.0,1.0,3.998454794520548,0.0,15834,5017
44.0,1.0,0.0,1.0,1.0,31.350829787234044,0.0,17418,5018
37.0,0.0,1.0,1.0,1.0,39.14405000000001,0.0,20241,5019
18.0,0.0,1.0,1.0,1.0,72.85557142857144,0.0,5243,5020
18.0,0.0,1.0,1.0,1.0,72.85557142857144,0.0,11146,5021
18.0,0.0,1.0,1.0,1.0,72.85557142857144,0.0,7638,5022
33.0,0.0,2.0,1.0,0.0,38.02402777777778,0.0,17796,5023
42.0,3.0,2.0,0.0,0.0,28.896787234042552,0.0,9558,5024
37.0,3.0,1.0,0.0,0.0,22.219292682926827,0.0,19140,5025
38.0,4.0,1.0,0.0,0.0,24.5276511627907,0.0,10598,5026
45.0,5.0,2.0,0.0,0.0,31.806730769230764,0.0,13699,5027
52.0,5.0,2.0,0.0,0.0,29.15013559322034,0.0,7033,5028
41.0,5.0,2.0,0.0,0.0,36.663916666666665,0.0,2952,5029
39.0,2.0,2.0,0.0,0.0,31.199953488372092,0.0,6001,5030
41.0,2.0,2.0,0.0,0.0,30.900644444444445,0.0,17874,5031
40.0,1.0,2.0,0.0,0.0,28.996069767441863,0.0,8878,5032
33.0,0.0,1.0,0.0,0.0,19.04617647058823,0.0,1338,5033
26.0,0.0,1.0,0.0,0.0,21.54303703703703,0.0,933,5034
12.0,0.0,0.0,0.0,0.0,15.563499999999998,0.0,2953,5035
2.0,0.0,0.0,0.0,0.0,24.4655,0.0,10186,5036
417.0,1.0,0.0,0.0,0.0,1.2360765550239237,0.0,4770,5037
422.0,1.0,0.0,0.0,0.0,1.2553947990543737,0.0,2469,5038
422.0,1.0,0.0,0.0,0.0,1.2553947990543737,0.0,16283,5039
422.0,1.0,0.0,0.0,0.0,1.2553947990543737,0.0,12599,5040
433.0,2.0,0.0,0.0,0.0,1.910933333333333,0.0,6830,5041
433.0,2.0,0.0,0.0,0.0,1.910933333333333,0.0,664,5042
40.0,3.0,0.0,0.0,0.0,14.453302325581397,0.0,1117,5043
35.0,3.0,0.0,0.0,0.0,15.977368421052631,0.0,31,5044
35.0,3.0,0.0,0.0,0.0,15.977368421052631,0.0,1071,5045
35.0,3.0,0.0,0.0,0.0,15.977368421052631,0.0,1773,5046
24.0,2.0,0.0,0.0,0.0,11.804461538461538,0.0,9772,5047
24.0,2.0,0.0,0.0,0.0,11.804461538461538,0.0,10931,5048
51.0,0.0,0.0,0.0,0.0,0.6801176470588237,0.0,15196,5049
128.0,0.0,0.0,0.0,0.0,3.6444921874999996,0.0,15266,5050
128.0,0.0,0.0,0.0,0.0,3.6444921874999996,0.0,427,5051
132.0,1.0,0.0,0.0,0.0,5.553195488721805,0.0,13983,5052
81.0,1.0,0.0,0.0,0.0,8.584012195121952,0.0,8495,5053
8.0,1.0,0.0,0.0,0.0,31.454,0.0,1765,5054
10.0,1.0,0.0,0.0,0.0,28.531999999999996,0.0,20282,5055
50.0,1.0,0.0,0.0,0.0,7.3773921568627445,0.0,13602,5056
46.0,0.0,0.0,0.0,0.0,2.2645,0.0,13000,5057
55.0,0.0,0.0,0.0,1.0,10.617571428571427,0.0,2768,5058
53.0,0.0,0.0,0.0,1.0,10.441074074074072,0.0,7897,5059
16.0,0.0,1.0,0.0,1.0,41.935944444444445,0.0,6992,5060
33.0,0.0,1.0,0.0,1.0,26.19537142857143,0.0,4828,5061
20.0,0.0,1.0,0.0,0.0,19.781666666666666,0.0,15979,5062
20.0,0.0,1.0,0.0,0.0,19.781666666666666,0.0,7121,5063
17.0,0.0,0.0,0.0,0.0,9.528882352941176,0.0,17889,5064
10.0,0.0,1.0,0.0,0.0,37.44018181818182,0.0,2705,5065
24.0,0.0,2.0,0.0,0.0,27.59107692307692,0.0,19682,5066
29.0,0.0,2.0,0.0,0.0,23.770806451612902,0.0,7002,5067
64.0,0.0,2.0,0.0,0.0,12.073863636363637,0.0,19133,5068
79.0,1.0,2.0,0.0,0.0,12.356109756097561,0.0,16759,5069
69.0,1.0,1.0,0.0,0.0,8.469845070422537,0.0,16178,5070
55.0,1.0,0.0,0.0,0.0,5.282732142857143,0.0,14757,5071
58.0,1.0,0.0,0.0,0.0,4.747542372881356,0.0,8278,5072
32.0,1.0,0.0,0.0,0.0,11.508212121212122,0.0,18213,5073
17.0,0.0,0.0,0.0,0.0,9.614411764705883,0.0,13245,5074
17.0,0.0,0.0,0.0,0.0,9.614411764705883,0.0,2660,5075
108.0,2.0,0.0,0.0,0.0,6.766581818181819,0.0,1247,5076
228.0,3.0,0.0,0.0,0.0,4.220160173160172,0.0,11761,5077
228.0,3.0,0.0,0.0,0.0,4.220160173160172,0.0,15554,5078
228.0,3.0,0.0,0.0,0.0,4.220160173160172,0.0,8337,5079
155.0,1.0,0.0,0.0,1.0,5.8447070063694255,0.0,4348,5080
29.0,0.0,0.0,0.0,1.0,23.28666666666667,0.0,13375,5081
38.0,0.0,0.0,0.0,1.0,20.300128205128203,0.0,17577,5082
38.0,0.0,0.0,0.0,1.0,20.300128205128203,0.0,352,5083
32.0,0.0,0.0,0.0,0.0,16.358687500000002,0.0,6900,5084
30.0,0.0,1.0,0.0,0.0,21.201548387096775,0.0,11351,5085
99.0,1.0,1.0,0.0,0.0,10.23508910891089,0.0,6195,5086
151.0,1.0,1.0,0.0,0.0,9.792248366013071,0.0,7067,5087
767.0,1.0,1.0,0.0,0.0,2.3506579973992197,0.0,8645,5088
767.0,1.0,1.0,0.0,0.0,2.3506579973992197,0.0,3607,5089
760.0,1.0,1.0,0.0,0.0,2.3733044619422574,0.0,3116,5090
782.0,2.0,0.0,0.0,0.0,2.5485982142857146,0.0,14633,5091
710.0,2.0,0.0,0.0,0.0,2.5752935393258425,0.0,823,5092
671.0,3.0,0.0,0.0,0.0,2.3648204747774475,0.0,9835,5093
55.0,3.0,0.0,0.0,0.0,22.14563793103448,0.0,15500,5094
55.0,3.0,0.0,0.0,0.0,22.14563793103448,0.0,19608,5095
48.0,4.0,1.0,0.0,0.0,29.420094339622644,0.0,7518,5096
28.0,3.0,1.0,0.0,0.0,34.052968750000005,0.0,18867,5097
57.0,2.0,1.0,0.0,0.0,17.730566666666668,0.0,18441,5098
44.0,1.0,1.0,0.0,0.0,18.240956521739133,0.0,18646,5099
38.0,0.0,0.0,0.0,0.0,8.006605263157896,0.0,14032,5100
35.0,0.0,0.0,0.0,0.0,7.978514285714286,0.0,11563,5101
13.0,0.0,0.0,0.0,0.0,9.178461538461539,0.0,10238,5102
20.0,1.0,0.0,0.0,0.0,13.325761904761904,0.0,6575,5103
24.0,1.0,0.0,0.0,0.0,11.32004,0.0,5252,5104
24.0,1.0,0.0,0.0,0.0,11.32004,0.0,3509,5105
24.0,1.0,0.0,0.0,0.0,11.32004,0.0,48,5106
11.0,1.0,0.0,0.0,0.0,13.640083333333331,0.0,7258,5107
4.0,0.0,0.0,0.0,0.0,0.79,0.0,8739,5108
62.0,0.0,0.0,0.0,0.0,0.8809032258064516,0.0,6183,5109
58.0,0.0,0.0,0.0,0.0,0.8871724137931034,0.0,12554,5110
58.0,0.0,0.0,0.0,0.0,0.8871724137931034,0.0,14596,5111
73.0,0.0,0.0,0.0,0.0,0.8482191780821918,0.0,16007,5112
81.0,0.0,1.0,0.0,0.0,3.639048780487805,0.0,6633,5113
165.0,0.0,1.0,0.0,0.0,3.518295180722892,0.0,3004,5114
107.0,0.0,1.0,0.0,0.0,4.9313055555555545,0.0,14675,5115
94.0,0.0,1.0,0.0,0.0,6.692999999999998,0.0,17777,5116
86.0,0.0,0.0,0.0,0.0,4.643639534883721,0.0,12413,5117
2.0,0.0,0.0,0.0,0.0,56.859,0.0,666,5118
29.0,0.0,0.0,0.0,0.0,8.643724137931034,0.0,13588,5119
30.0,0.0,0.0,1.0,0.0,23.982999999999997,0.0,17298,5120
30.0,0.0,0.0,1.0,0.0,23.982999999999997,0.0,11622,5121
41.0,1.0,0.0,1.0,0.0,22.581162790697675,0.0,1328,5122
41.0,1.0,0.0,1.0,0.0,22.581162790697675,0.0,8462,5123
13.0,1.0,0.0,1.0,0.0,48.09559999999999,0.0,12099,5124
12.0,1.0,0.0,0.0,0.0,17.586846153846153,0.0,6184,5125
12.0,1.0,0.0,0.0,0.0,17.586846153846153,0.0,10991,5126
1.0,0.0,0.0,0.0,0.0,1.112,0.0,16481,5127
1.0,0.0,0.0,0.0,0.0,1.112,0.0,15536,5128
1.0,0.0,0.0,0.0,0.0,1.112,0.0,2537,5129
0.0,1.0,0.0,0.0,0.0,176.256,0.0,14124,5130
21.0,1.0,0.0,0.0,0.0,8.62113636363636,0.0,11089,5131
21.0,1.0,0.0,0.0,0.0,8.62113636363636,0.0,16051,5132
38.0,2.0,0.0,0.0,0.0,12.271675000000002,0.0,11728,5133
39.0,2.0,0.0,0.0,0.0,12.083439024390245,0.0,20271,5134
39.0,2.0,0.0,1.0,0.0,19.471785714285716,0.0,7095,5135
27.0,3.0,0.0,1.0,0.0,33.27690322580644,0.0,2881,5136
27.0,3.0,0.0,1.0,0.0,33.27690322580644,0.0,16983,5137
10.0,2.0,0.0,1.0,0.0,56.18323076923077,0.0,3317,5138
9.0,2.0,0.0,1.0,0.0,60.48566666666667,0.0,11934,5139
9.0,1.0,0.0,0.0,0.0,22.7178,0.0,3389,5140
2.0,0.0,0.0,0.0,0.0,0.8095,0.0,4567,5141
13.0,0.0,0.0,0.0,0.0,16.62046153846154,0.0,19591,5142
13.0,0.0,0.0,0.0,0.0,16.62046153846154,0.0,3817,5143
18.0,0.0,0.0,0.0,0.0,12.320055555555555,0.0,5105,5144
18.0,0.0,0.0,0.0,0.0,12.320055555555555,0.0,13286,5145
18.0,0.0,0.0,0.0,0.0,12.320055555555555,0.0,10984,5146
17.0,0.0,0.0,0.0,0.0,13.753647058823528,0.0,17090,5147
6.0,0.0,0.0,0.0,0.0,3.2275000000000005,0.0,6141,5148
6.0,0.0,0.0,0.0,0.0,3.2275000000000005,0.0,11018,5149
1.0,0.0,0.0,0.0,0.0,13.67,0.0,19595,5150
1.0,0.0,0.0,0.0,0.0,13.67,0.0,19482,5151
4.0,1.0,1.0,0.0,0.0,74.47683333333333,0.0,7982,5152
3.0,1.0,1.0,0.0,0.0,86.6382,0.0,3676,5153
3.0,1.0,1.0,0.0,0.0,86.6382,0.0,13163,5154
10.0,0.0,0.0,1.0,0.0,34.3160909090909,0.0,10927,5155
649.0,0.0,0.0,1.0,0.0,1.2879046153846152,0.0,963,5156
776.0,0.0,0.0,1.0,0.0,1.4362844272844273,0.0,10990,5157
776.0,0.0,0.0,1.0,0.0,1.4362844272844273,0.0,1571,5158
1049.0,1.0,0.0,0.0,0.0,1.2574438095238094,0.0,11364,5159
726.0,1.0,0.0,0.0,0.0,1.9464869325997245,0.0,12721,5160
608.0,1.0,0.0,0.0,0.0,2.392128078817734,0.0,4665,5161
608.0,1.0,0.0,0.0,0.0,2.392128078817734,0.0,5287,5162
608.0,1.0,0.0,0.0,0.0,2.392128078817734,0.0,17899,5163
608.0,1.0,0.0,0.0,0.0,2.392128078817734,0.0,913,5164
331.0,0.0,0.0,0.0,0.0,3.1699939577039276,0.0,7789,5165
18.0,0.0,0.0,0.0,0.0,27.521944444444447,0.0,12362,5166
20.0,1.0,0.0,0.0,0.0,15.822238095238092,0.0,1252,5167
20.0,1.0,0.0,0.0,0.0,15.822238095238092,0.0,19970,5168
20.0,1.0,0.0,0.0,0.0,15.822238095238092,0.0,4367,5169
20.0,1.0,0.0,0.0,0.0,15.822238095238092,0.0,6277,5170
21.0,1.0,0.0,0.0,0.0,7.346136363636362,0.0,19043,5171
24.0,1.0,0.0,0.0,0.0,6.589839999999999,0.0,10223,5172
95.0,0.0,0.0,0.0,0.0,4.698578947368421,0.0,9897,5173
95.0,0.0,0.0,0.0,0.0,4.698578947368421,0.0,18631,5174
95.0,0.0,0.0,0.0,0.0,4.698578947368421,0.0,6573,5175
95.0,0.0,0.0,0.0,0.0,4.698578947368421,0.0,5581,5176
94.0,1.0,0.0,0.0,0.0,7.497726315789474,0.0,1492,5177
89.0,1.0,0.0,0.0,0.0,7.874933333333334,0.0,18723,5178
7.0,1.0,0.0,0.0,0.0,33.711,0.0,20255,5179
7.0,1.0,0.0,0.0,0.0,33.711,0.0,3032,5180
1.0,0.0,0.0,0.0,0.0,0.159,0.0,16216,5181
10.0,0.0,1.0,0.0,0.0,41.74881818181818,0.0,5264,5182
10.0,3.0,1.0,0.0,0.0,63.9655,0.0,12269,5183
10.0,3.0,1.0,0.0,0.0,63.9655,0.0,14157,5184
12.0,3.0,1.0,0.0,0.0,56.054875,0.0,9417,5185
34.0,3.0,2.0,0.0,0.0,29.35992307692309,0.0,9179,5186
34.0,3.0,2.0,0.0,0.0,29.35992307692309,0.0,10562,5187
24.0,3.0,1.0,0.0,0.0,24.492857142857144,0.0,9532,5188
24.0,0.0,1.0,0.0,0.0,9.9808,0.0,694,5189
24.0,0.0,1.0,0.0,0.0,9.9808,0.0,13157,5190
22.0,0.0,1.0,0.0,0.0,10.789521739130434,0.0,1836,5191
43.0,1.0,0.0,0.0,0.0,10.934295454545454,0.0,2152,5192
314.0,1.0,0.0,0.0,0.0,2.001647619047619,0.0,11053,5193
316.0,2.0,0.0,0.0,0.0,2.617814465408805,0.0,8160,5194
316.0,2.0,0.0,0.0,0.0,2.617814465408805,0.0,11738,5195
316.0,2.0,0.0,0.0,0.0,2.617814465408805,0.0,19597,5196
316.0,2.0,0.0,0.0,0.0,2.617814465408805,0.0,15621,5197
275.0,1.0,0.0,0.0,0.0,1.2738297101449276,0.0,9153,5198
4.0,1.0,0.0,0.0,0.0,40.433400000000006,0.0,11397,5199
9.0,0.0,1.0,0.0,0.0,30.260699999999993,0.0,7485,5200
9.0,0.0,1.0,0.0,0.0,30.260699999999993,0.0,7255,5201
9.0,0.0,1.0,0.0,0.0,30.260699999999993,0.0,13252,5202
7.0,0.0,1.0,0.0,0.0,37.798249999999996,0.0,7879,5203
26.0,0.0,0.0,0.0,0.0,0.8169615384615384,0.0,11724,5204
